"","날짜","호선","역번호","역명","구분","X04...05","X05...06","X06...07","X07...08","X08...09","X09...10","X10...11","X11...12","X12...13","X13...14","X14...15","X15...16","X16...17","X17...18","X18...19","X19...20","X20...21","X21...22","X22...23","X23...24","X00...01","X01...02","X02...03","X03...04"
"15374","2019-11-28","8호선",2814,"몽촌토성(평화의문)","하차",0,50,186,390,1412,802,360,316,307,282,242,264,321,363,574,454,274,238,247,142,62,0,0,0
"15375","2019-11-28","8호선",2815,"잠실(송파구청)","승차",1,43,162,402,638,554,390,530,583,693,875,1094,1156,1606,2714,1530,1409,1421,1211,421,69,0,0,0
"15376","2019-11-28","8호선",2815,"잠실(송파구청)","하차",0,82,360,1260,3782,1996,954,1240,896,1031,792,951,1017,1300,1941,1121,507,443,291,177,75,9,0,0
"15377","2019-11-28","8호선",2816,"석촌","승차",0,94,216,777,1226,682,406,387,456,501,415,443,481,710,822,439,345,395,353,164,30,0,0,0
"15378","2019-11-28","8호선",2816,"석촌","하차",0,24,135,302,1087,761,449,408,513,500,538,484,664,730,1317,867,552,500,493,354,135,8,0,0
"15379","2019-11-28","8호선",2817,"송파","승차",0,123,410,1557,1969,1059,604,515,483,479,420,515,771,664,788,327,254,267,159,70,13,0,0,0
"15380","2019-11-28","8호선",2817,"송파","하차",0,27,157,550,874,424,302,253,412,358,493,490,679,747,1325,1027,613,703,643,470,130,12,0,0
"15381","2019-11-28","8호선",2818,"가락시장","승차",0,111,214,433,665,459,397,409,430,449,497,575,616,828,1178,576,508,621,521,234,81,2,0,0
"15382","2019-11-28","8호선",2818,"가락시장","하차",0,83,259,571,1775,807,509,461,515,496,464,490,553,689,1238,753,471,402,343,235,99,29,0,0
"15383","2019-11-28","8호선",2819,"문정","승차",1,91,268,1155,1537,870,728,652,765,837,950,1050,1214,2413,5646,1870,1303,1273,848,394,58,0,0,0
"15384","2019-11-28","8호선",2819,"문정","하차",0,106,455,1360,7815,3611,1027,829,638,842,779,870,776,1031,1380,1187,624,615,621,338,138,0,0,0
"15385","2019-11-28","8호선",2820,"장지","승차",0,178,716,2420,3035,1509,876,751,759,815,719,890,1205,1553,2359,1133,905,1052,539,203,55,0,0,0
"15386","2019-11-28","8호선",2820,"장지","하차",0,70,356,880,2426,1392,855,807,732,833,760,982,1103,1470,2299,1708,969,968,949,553,249,0,0,0
"15387","2019-11-28","8호선",2821,"복정","승차",0,146,486,1603,2035,1190,661,519,597,544,475,699,1008,1128,1349,587,415,389,291,108,43,0,0,0
"15388","2019-11-28","8호선",2821,"복정","하차",0,68,350,525,1066,905,391,318,341,388,414,400,578,910,1426,1205,816,700,690,262,104,0,0,0
"15389","2019-11-28","8호선",2822,"산성","승차",1,187,322,895,1191,600,301,242,325,264,227,254,392,525,363,152,106,65,82,38,9,0,0,0
"15390","2019-11-28","8호선",2822,"산성","하차",0,47,301,196,476,213,173,166,165,198,244,303,375,494,839,650,403,479,410,229,96,0,0,0
"15391","2019-11-28","8호선",2823,"남한산성입구(성남법원.검찰청)","승차",5,392,824,2318,3281,1428,825,756,739,719,666,767,1091,1299,1149,582,417,350,259,105,30,0,0,0
"15392","2019-11-28","8호선",2823,"남한산성입구(성남법원.검찰청)","하차",2,57,190,513,1522,1576,685,519,569,839,553,731,880,1036,2001,1576,870,959,1001,635,211,0,0,0
"15393","2019-11-28","8호선",2824,"단대오거리","승차",0,387,630,1698,2280,1002,619,548,543,536,410,650,699,869,1012,505,314,270,210,110,23,0,0,0
"15394","2019-11-28","8호선",2824,"단대오거리","하차",0,59,200,504,1014,517,395,269,407,389,463,514,837,903,1521,1359,846,727,705,496,156,5,0,0
"15395","2019-11-28","8호선",2825,"신흥","승차",0,163,248,588,765,421,244,215,237,214,294,292,353,323,329,191,182,166,128,51,11,3,0,0
"15396","2019-11-28","8호선",2825,"신흥","하차",0,30,99,131,261,215,157,185,247,289,286,370,446,489,701,581,380,355,284,202,79,8,0,0
"15397","2019-11-28","8호선",2826,"수진","승차",0,157,249,675,1012,526,375,270,376,331,243,333,445,478,334,188,154,143,103,49,11,0,0,0
"15398","2019-11-28","8호선",2826,"수진","하차",1,23,88,155,606,275,223,245,233,358,330,290,402,446,679,526,321,325,301,185,95,11,0,0
"15399","2019-11-28","8호선",2827,"모란","승차",1,73,106,424,612,281,241,181,259,294,282,308,454,433,437,257,174,182,195,102,35,0,0,0
"15400","2019-11-28","8호선",2827,"모란","하차",0,25,105,187,432,219,185,212,186,175,205,213,235,315,473,298,138,156,132,91,47,22,0,0
"15401","2019-11-29","1호선",150,"서울역","승차",32,416,510,1616,3216,2509,2277,3066,3583,3742,3031,4577,4656,7265,10927,5865,4072,4152,3386,1669,236,0,0,0
"15402","2019-11-29","1호선",150,"서울역","하차",0,331,1637,4126,9705,6838,3228,2971,3034,3458,3115,3364,3655,4382,5173,3812,2456,2036,1579,957,397,37,0,0
"15403","2019-11-29","1호선",151,"시청","승차",2,80,142,303,387,464,634,869,1000,1354,1493,1874,2195,3337,7050,2913,2102,2244,1716,735,43,0,0,0
"15404","2019-11-29","1호선",151,"시청","하차",0,148,788,2713,9012,4085,1916,1611,1470,1565,1220,1048,1117,1244,1704,789,349,305,306,217,56,2,0,0
"15405","2019-11-29","1호선",152,"종각","승차",9,155,154,243,471,591,786,1311,1592,2258,2563,3023,3226,5911,10517,4613,3879,4380,4575,2810,361,8,4,0
"15406","2019-11-29","1호선",152,"종각","하차",0,218,1073,4019,12250,7452,3134,2520,2340,2209,1940,1803,1914,2745,4479,2932,1023,589,410,295,102,6,2,0
"15407","2019-11-29","1호선",153,"종로3가","승차",5,166,133,269,362,537,884,1364,1996,2275,2912,2996,3204,3611,4700,3118,2253,2698,2960,1518,206,2,0,0
"15408","2019-11-29","1호선",153,"종로3가","하차",1,122,464,1038,3165,3404,2959,3003,2838,2811,2621,2133,2144,2348,3147,2088,690,502,401,310,132,6,0,0
"15409","2019-11-29","1호선",154,"종로5가","승차",2,75,107,222,353,455,776,1154,1621,2013,2498,2726,2794,3653,5017,2604,1840,1449,1530,552,59,0,0,0
"15410","2019-11-29","1호선",154,"종로5가","하차",0,156,606,1691,5219,3263,2395,2406,2275,2158,2182,1733,1804,1552,1786,1430,468,331,218,183,53,0,0,0
"15411","2019-11-29","1호선",155,"동대문","승차",26,566,385,683,984,906,764,949,968,942,1044,1077,1067,1158,1221,837,685,666,611,358,76,1,0,0
"15412","2019-11-29","1호선",155,"동대문","하차",0,75,276,505,1143,1199,1101,1151,1120,1178,1063,1035,1037,1027,1149,1264,809,658,622,568,209,3,0,0
"15413","2019-11-29","1호선",156,"신설동","승차",9,405,407,850,1306,904,707,924,898,968,1084,1011,1402,2056,3096,1247,784,689,551,300,35,0,0,0
"15414","2019-11-29","1호선",156,"신설동","하차",1,96,335,1129,3405,1758,960,917,820,856,812,885,900,1087,1328,1132,644,555,546,502,157,2,0,0
"15415","2019-11-29","1호선",157,"제기동","승차",15,195,313,947,1557,943,964,1271,1456,1680,1955,2275,2230,2045,2011,1006,613,470,372,164,22,4,1,0
"15416","2019-11-29","1호선",157,"제기동","하차",1,90,348,805,1938,1750,1483,1930,1990,2329,2127,1770,1377,1147,1181,919,521,444,447,354,119,3,0,0
"15417","2019-11-29","1호선",158,"청량리(서울시립대입구)","승차",39,444,659,1956,2577,1525,1244,1406,1695,1853,1909,2214,2484,2352,1981,1109,851,720,538,331,31,0,0,0
"15418","2019-11-29","1호선",158,"청량리(서울시립대입구)","하차",1,169,490,732,1649,1345,1580,1816,1958,2297,2239,2009,1912,1897,2421,1957,1124,966,1050,690,467,0,0,0
"15419","2019-11-29","1호선",159,"동묘앞","승차",5,125,136,275,367,309,324,580,675,978,1048,1071,1305,1286,999,415,277,238,141,81,21,2,0,0
"15420","2019-11-29","1호선",159,"동묘앞","하차",0,33,165,457,1245,718,549,828,954,1167,1021,894,800,576,415,335,220,297,216,205,138,17,0,0
"15421","2019-11-29","2호선",201,"시청","승차",5,37,87,261,379,575,750,1072,1050,1386,1607,2007,2075,3985,8934,3037,1908,1758,1353,701,153,2,0,0
"15422","2019-11-29","2호선",201,"시청","하차",1,61,626,2729,10913,4244,1318,1211,1164,1315,1180,1010,972,1167,1391,763,355,295,341,254,130,12,0,0
"15423","2019-11-29","2호선",202,"을지로입구","승차",8,98,144,390,644,976,1244,1698,2031,2668,2969,3577,3984,6688,13743,6323,5276,4749,3525,2019,334,15,0,0
"15424","2019-11-29","2호선",202,"을지로입구","하차",0,108,1070,5114,15794,7313,3653,3905,2656,2891,2618,2640,2623,3268,3964,2313,1120,894,890,552,152,34,1,0
"15425","2019-11-29","2호선",203,"을지로3가","승차",1,44,114,233,489,584,769,899,943,1090,1271,1541,1815,3487,6060,2814,1833,1910,1773,1265,340,1,0,0
"15426","2019-11-29","2호선",203,"을지로3가","하차",1,88,735,2778,7264,3751,1635,1227,1057,1176,1075,996,1100,1433,2029,1381,532,491,412,318,128,8,0,0
"15427","2019-11-29","2호선",204,"을지로4가","승차",0,38,66,135,230,325,488,624,755,790,1010,1255,1293,2344,3429,1596,801,671,491,287,50,5,0,0
"15428","2019-11-29","2호선",204,"을지로4가","하차",1,51,440,1233,3721,1829,1073,1018,1042,944,889,842,672,743,758,502,265,203,201,169,80,18,0,0
"15429","2019-11-29","2호선",205,"동대문역사문화공원","승차",13,395,245,367,629,630,694,821,975,1096,1295,1534,2335,2301,2828,1743,1202,1172,1131,906,268,3,0,0
"15430","2019-11-29","2호선",205,"동대문역사문화공원","하차",0,33,370,1153,3000,2032,1666,1383,1339,1544,1484,1366,1245,1520,1912,2158,1403,1144,872,674,312,35,3,0
"15431","2019-11-29","2호선",206,"신당","승차",0,247,452,1222,2174,1237,792,749,816,815,854,847,1081,1368,1675,1019,745,688,500,336,62,5,0,0
"15432","2019-11-29","2호선",206,"신당","하차",0,53,296,702,1759,1046,722,720,729,773,901,982,1108,1510,2165,1538,911,810,758,676,310,30,0,0
"15433","2019-11-29","2호선",207,"상왕십리","승차",4,234,498,1747,3136,1527,848,741,783,751,701,838,825,1113,1482,892,596,573,470,195,34,6,0,0
"15434","2019-11-29","2호선",207,"상왕십리","하차",2,36,237,453,1631,974,526,490,537,634,665,819,942,1316,2281,1600,971,820,935,734,353,11,0,0
"15435","2019-11-29","2호선",208,"왕십리(성동구청)","승차",37,310,403,1224,2602,1400,901,834,928,1014,959,1039,1563,1808,2193,1342,1265,1425,1587,1139,326,4,0,0
"15436","2019-11-29","2호선",208,"왕십리(성동구청)","하차",1,32,253,563,1380,860,612,659,657,777,859,1010,1137,1686,2910,2229,1267,1026,1111,776,506,34,0,0
"15437","2019-11-29","2호선",209,"한양대","승차",1,48,95,255,433,308,569,462,850,699,845,1111,1641,2042,1699,763,658,668,588,374,91,3,0,0
"15438","2019-11-29","2호선",209,"한양대","하차",0,18,256,544,2808,2543,1982,730,1156,921,976,633,507,602,772,477,250,241,275,199,100,10,0,0
"15439","2019-11-29","2호선",210,"뚝섬","승차",1,167,341,1028,1569,847,622,585,705,911,1028,1098,1441,2171,5064,2620,1266,1095,852,430,112,1,0,0
"15440","2019-11-29","2호선",210,"뚝섬","하차",0,84,604,1265,5872,3129,1274,843,979,998,907,990,987,1442,1905,1345,654,593,562,476,241,16,0,0
"15441","2019-11-29","2호선",211,"성수","승차",0,212,418,1105,1460,1159,908,980,1073,1411,1639,1918,2473,4281,9712,4042,2400,1961,1552,826,152,8,0,0
"15442","2019-11-29","2호선",211,"성수","하차",0,181,1112,2967,12360,5141,2289,1692,1540,1598,1637,1678,1687,1959,2439,1703,873,750,651,497,371,78,2,0
"15443","2019-11-29","2호선",212,"건대입구","승차",9,671,899,2532,4691,2874,1602,1423,1717,1872,2107,2212,2523,3264,4063,3091,2846,3360,4154,3281,942,2,0,0
"15444","2019-11-29","2호선",212,"건대입구","하차",1,99,680,1006,3077,2170,1783,1837,2144,2192,2559,2657,3244,4721,8796,6786,4049,3143,2920,2033,1017,119,0,0
"15445","2019-11-29","2호선",213,"구의(광진구청)","승차",2,570,1035,3011,5420,3002,1378,1173,1139,1163,1196,1135,1277,1584,2052,1089,801,720,674,441,118,5,0,0
"15446","2019-11-29","2호선",213,"구의(광진구청)","하차",1,54,405,577,1816,1019,775,727,981,933,1013,1391,1634,2210,3725,2949,1943,1719,1857,1220,599,60,0,0
"15447","2019-11-29","2호선",214,"강변(동서울터미널)","승차",0,358,1184,4085,6094,4110,3198,2648,2571,2715,2447,2857,2832,3233,4021,3288,2986,2376,1426,640,150,7,0,0
"15448","2019-11-29","2호선",214,"강변(동서울터미널)","하차",0,117,797,1112,1971,1819,1769,1731,1940,2430,3011,3360,3673,4602,6529,4883,3172,2545,2579,1830,645,59,0,0
"15449","2019-11-29","2호선",215,"잠실나루","승차",1,115,458,1745,2559,1457,1054,1066,899,873,1096,1056,1324,1607,1647,923,656,458,291,149,27,4,0,0
"15450","2019-11-29","2호선",215,"잠실나루","하차",1,67,400,874,1711,1233,999,736,925,968,930,970,915,1240,1705,1433,860,853,788,613,271,35,0,0
"15451","2019-11-29","2호선",216,"잠실(송파구청)","승차",2,479,1964,5494,8191,5537,3661,3460,3778,4238,4757,5173,6025,8510,11625,7774,6798,5924,4861,2173,362,4,0,0
"15452","2019-11-29","2호선",216,"잠실(송파구청)","하차",1,241,1310,3567,10300,8180,4385,4340,4077,4407,4663,4990,5418,7385,10954,7232,4523,3944,4157,2820,839,117,0,0
"15453","2019-11-29","2호선",217,"잠실새내","승차",1,188,660,2642,4113,2195,1321,1150,1250,1264,1150,1247,1517,1823,2107,1518,1255,1240,1279,975,247,2,0,0
"15454","2019-11-29","2호선",217,"잠실새내","하차",0,62,275,708,1234,1382,969,980,1119,1324,1441,1662,1732,2533,4431,3546,1941,1560,1629,1031,469,23,0,0
"15455","2019-11-29","2호선",218,"종합운동장","승차",2,67,273,807,1243,907,486,462,481,445,646,982,642,797,927,461,274,277,175,129,41,3,0,0
"15456","2019-11-29","2호선",218,"종합운동장","하차",2,52,295,811,1514,684,463,322,426,513,493,577,556,700,1110,819,484,549,529,418,145,17,0,0
"15457","2019-11-29","2호선",219,"삼성(무역센터)","승차",17,225,337,696,1184,1151,1322,1970,2462,3104,3661,4562,5582,9835,14396,8755,5641,5084,4068,1340,238,0,0,0
"15458","2019-11-29","2호선",219,"삼성(무역센터)","하차",0,241,1750,5507,16294,13373,5442,4048,3220,3733,3570,3020,3169,3702,4539,2547,1067,844,681,540,256,82,0,0
"15459","2019-11-29","2호선",220,"선릉","승차",3,223,454,929,1720,1634,1627,2178,2497,3125,3270,4385,6042,8039,13619,6867,3805,3985,3720,1749,416,2,0,0
"15460","2019-11-29","2호선",220,"선릉","하차",1,292,1816,4679,14311,10819,4193,2943,2292,2827,2553,2294,2232,2632,3395,2315,1105,1000,862,568,454,17,0,0
"15461","2019-11-29","2호선",221,"역삼","승차",1,169,345,693,1318,1155,1186,1599,2025,2343,2650,3494,4435,8727,12883,6457,3357,3585,2813,1583,341,1,0,0
"15462","2019-11-29","2호선",221,"역삼","하차",0,386,1595,5517,16381,12510,4832,3020,2359,2823,2446,2333,2282,2735,3656,2746,1194,877,832,531,309,22,0,0
"15463","2019-11-29","2호선",222,"강남","승차",3,492,824,1876,3249,2510,2279,3200,4032,5022,5409,6701,7809,11042,15991,10489,8228,9620,11446,7326,2171,2,0,0
"15464","2019-11-29","2호선",222,"강남","하차",2,569,2303,6206,15557,14270,7292,5627,5052,5961,5603,5201,5995,8637,12944,12036,4431,2981,2802,1993,756,46,0,0
"15465","2019-11-29","2호선",223,"교대(법원.검찰청)","승차",2,96,514,1226,1925,1525,1451,1545,1752,2194,2620,2821,2929,4732,7208,3525,2693,2847,2615,1336,352,1,0,0
"15466","2019-11-29","2호선",223,"교대(법원.검찰청)","하차",1,327,1082,2035,7524,6478,3289,2923,2496,2736,2669,2540,2449,3540,4596,3242,1547,1157,1355,792,308,27,0,0
"15467","2019-11-29","2호선",224,"서초","승차",3,55,269,623,1092,1114,857,1073,1135,1209,1523,1840,1908,3631,4887,1972,1246,1374,1056,345,78,1,0,0
"15468","2019-11-29","2호선",224,"서초","하차",1,234,721,1966,5858,4365,1736,1197,945,1246,970,996,936,1232,1458,1063,532,423,456,304,181,3,0,0
"15469","2019-11-29","2호선",225,"방배","승차",0,106,415,1264,1733,1385,824,948,1022,1132,1302,1589,1836,2399,3424,1537,1041,1082,942,549,104,0,0,0
"15470","2019-11-29","2호선",225,"방배","하차",0,200,515,1275,3649,2357,1642,1166,1389,1112,1196,1107,1378,1402,1770,1576,843,812,951,590,318,11,0,0
"15471","2019-11-29","2호선",226,"사당","승차",10,559,916,3488,4811,3313,1974,1772,2115,2255,2426,2457,2604,3371,4765,3190,2987,3786,4194,3241,797,7,0,0
"15472","2019-11-29","2호선",226,"사당","하차",0,145,1054,1937,3358,2396,1847,1945,2063,1848,2120,2733,3558,4987,9578,7508,3194,3074,2890,2451,1059,81,0,0
"15473","2019-11-29","2호선",227,"낙성대","승차",5,477,1051,3822,6214,3742,1805,1333,1421,1463,1490,1501,1671,2100,2618,1604,1085,976,885,587,185,1,1,0
"15474","2019-11-29","2호선",227,"낙성대","하차",1,97,484,866,1839,1568,1133,858,1116,1272,1187,1570,1642,2340,3757,3873,2213,2095,2375,1939,877,16,0,0
"15475","2019-11-29","2호선",228,"서울대입구(관악구청)","승차",214,1155,1762,5797,9132,5518,3184,2525,2765,2781,2550,2971,3337,3919,4659,2958,2264,2248,2369,1401,333,3,0,0
"15476","2019-11-29","2호선",228,"서울대입구(관악구청)","하차",1,121,716,1610,2843,2865,2093,2116,2192,2452,2382,2757,3186,4236,7100,6952,3982,3497,3818,2830,1442,166,0,0
"15477","2019-11-29","2호선",229,"봉천","승차",7,648,1187,3747,5766,3274,1634,1258,1237,1365,1236,1217,1277,1433,1608,995,661,703,562,265,63,1,0,0
"15478","2019-11-29","2호선",229,"봉천","하차",0,72,312,584,1130,909,764,829,837,1051,1168,1544,1641,2038,3535,3295,1902,1761,1816,1394,598,30,0,0
"15479","2019-11-29","2호선",230,"신림","승차",18,1641,3204,9697,15386,8454,4149,3143,3230,3152,2947,2881,3286,4017,4380,3099,2404,2211,2237,1550,439,2,1,0
"15480","2019-11-29","2호선",230,"신림","하차",4,168,824,1430,2889,2180,1778,1896,2200,2493,2811,3480,4022,5994,10746,10933,6308,5608,6032,4847,2059,163,2,0
"15481","2019-11-29","2호선",231,"신대방","승차",5,992,1498,4213,6165,3639,1876,1375,1406,1384,1117,1201,1393,1602,2183,1230,759,623,578,297,78,1,0,0
"15482","2019-11-29","2호선",231,"신대방","하차",1,95,364,838,1613,996,779,741,864,1079,1099,1583,1864,2523,3674,3539,2330,2331,2717,1844,699,56,0,0
"15483","2019-11-29","2호선",232,"구로디지털단지","승차",10,1688,2144,6550,8876,5256,2990,2344,2689,2789,2463,2839,3887,5971,11305,5378,3021,2658,2406,1420,366,14,0,0
"15484","2019-11-29","2호선",232,"구로디지털단지","하차",4,254,869,3101,12057,7229,2563,2084,2038,2585,2544,2889,3395,4855,7538,7001,3877,4089,3985,3070,1218,108,0,0
"15485","2019-11-29","2호선",233,"대림(구로구청)","승차",32,1561,1243,3176,4544,3147,1658,1332,1384,1315,1272,1380,1478,1964,2804,1399,1014,872,606,374,83,1,0,0
"15486","2019-11-29","2호선",233,"대림(구로구청)","하차",3,147,481,1094,2641,1554,1207,1155,1277,1427,1497,1753,1848,3032,3258,2649,1909,2187,2346,1438,611,23,0,0
"15487","2019-11-29","2호선",234,"신도림","승차",120,1588,2118,6588,7077,4226,2602,2447,2793,2865,2809,2889,3480,4749,6580,3994,3239,3220,3599,1690,313,5,1,0
"15488","2019-11-29","2호선",234,"신도림","하차",1,219,720,1822,5752,3602,2796,2390,2638,2699,2853,3156,3693,4955,8730,7298,3830,3322,3397,2823,2084,232,1,0
"15489","2019-11-29","2호선",235,"문래","승차",0,145,481,2102,2280,1204,882,892,960,969,946,1136,1263,2378,4529,1717,1051,1057,978,545,134,6,0,0
"15490","2019-11-29","2호선",235,"문래","하차",0,72,457,1356,5538,2748,1031,838,916,879,801,1068,996,1383,2298,1999,1013,856,802,672,338,21,0,0
"15491","2019-11-29","2호선",236,"영등포구청","승차",1,251,599,1919,2397,1425,979,1056,994,1087,1152,1381,1519,2274,4857,1859,1166,1103,1185,569,145,4,0,0
"15492","2019-11-29","2호선",236,"영등포구청","하차",1,111,508,1373,5977,2502,1092,953,978,1114,1075,1134,1164,1551,2750,1996,1008,921,905,729,417,35,0,0
"15493","2019-11-29","2호선",237,"당산","승차",3,257,740,2218,2900,1712,1144,957,990,951,911,1140,1315,2048,3212,1676,962,1029,1045,635,152,2,0,0
